ID,Age,Gender,units,dateStamp,userWeight,minutes,aveSpeed,aveWatts,aveHR,aveRPMs,NormPower,AveCalories,avePowerL,avePowerR,EWMA,TSS,AveLoad,MinLoad,MaxLoad,UserMaxWatts
1,62,M,miles,2020-10-28T09:15:00,65 kgs,1.2373,0.0,58.8,0.0,74.06,68.3064071953353,5.20455694198608,47.4636363636364,52.5363636363636,27.8401230606844,-1.0,113.0,113,113,162
1,62,M,miles,2020-10-28T10:09:00,65 kgs,49.5003,0.0,139.6,0.0,93.19,156.955403134644,531.36279296875,47.3362215106423,52.6637784893577,137.776801129162,-1.0,116.5,97,162,162
8,50,M,miles,2020-10-29T08:51:00,97 kgs,48.5166,0.0,169.8,146.841183119819,87.8,186.058653164702,643.246643066406,51.9598940597806,48.0401059402194,170.558124931723,-1.0,125.8,111,185,185
14,47,F,miles,2020-10-29T08:51:00,77 kgs,48.5166,0.0,101.6,0.0,87.35,109.567612123456,379.211822509766,49.1108588724934,50.8891411275066,101.647990730237,-1.0,75.3,67,111,111
4,50,F,miles,2020-10-30T08:10:00,57 kgs,48.5168,0.0,112.5,0.0,85.69,123.275316592258,427.124877929688,49.9660559305689,50.0339440694311,112.451131899047,-1.0,75.3,67,111,111
1,62,M,miles,2020-10-30T10:06:00,65 kgs,48.517,19.13,137.2,0.0,89.66,169.758527684941,563.474182128906,47.5981402870427,52.4018597129573,136.206769899893,-1.0,110.3,97,162,162
5,46,F,miles,2020-10-30T10:06:00,60 kgs,48.517,0.0,122.5,0.0,83.91,152.710816457059,506.692108154297,55.6794599807136,44.3205400192864,121.995466313508,-1.0,113.5,100,167,167
14,47,F,miles,2020-11-03T09:04:00,77 kgs,61.0002,16.46,83.8,0.0,88.11,98.9778116274357,430.831604003906,50.3664007225651,49.6335992774349,83.4010979255834,-1.0,84.2,44,144,111
4,50,F,miles,2020-11-04T08:16:00,57 kgs,61.0002,18.13,105.5,0.0,87.14,119.263759725691,519.365905761719,48.6569365031598,51.3430634968402,104.779135466938,-1.0,84.2,44,144,111
5,46,F,miles,2020-11-04T10:36:00,60 kgs,61.0002,19.19,130.5,0.0,89.32,154.328695004705,643.435546875,55.0890036452005,44.9109963547995,129.370338934234,-1.0,126.9,67,217,167
1,62,M,miles,2020-11-04T10:36:00,65 kgs,61.0002,19.11,129.1,0.0,91.22,149.926311677233,625.394226074219,48.3550779476313,51.6449220523687,127.077458094879,-1.0,123.1,65,211,162
8,50,M,miles,2020-11-05T09:04:00,97 kgs,62.0001,19.24,141.7,127.400493540427,80.16,167.733944814547,742.089782714844,51.6508665382906,48.3491334617094,140.400591596093,-1.0,141.0,74,333,185
14,47,F,miles,2020-11-05T09:04:00,77 kgs,62.0001,15.98,84.8,0.0,82.54,100.224369720041,443.674926757813,49.0359477124183,50.9640522875817,84.2075708144695,-1.0,84.4,44,200,111
14,47,F,miles,2020-11-09T09:07:00,77 kgs,60.0004,16.97,87.1,0.0,87.95,95.4937318075441,409.082733154297,50.9274896741625,49.0725103258375,86.865195555902,-1.0,87.9,56,133,111
3,43,M,miles,2020-11-09T09:07:00,92 kgs,60.0004,18.52,178.3,126.221685620813,90.41,196.873050036807,843.474548339844,48.4853166105843,51.5146833894157,178.207961499954,-1.0,180.9,114,274,228
4,50,F,miles,2020-11-10T07:50:00,57 kgs,20.0001,0.0,124.9,148.593950504125,92.29,132.84304090157,189.567031860352,49.9770536943552,50.0229463056448,121.429971338546,-1.0,0.0,0,0,111
14,47,F,miles,2020-11-10T09:15:00,77 kgs,60.1236,17.49,95.0,0.0,91.25,103.811335411095,445.092224121094,50.6853040024442,49.3146959975558,94.859262451763,-1.0,98.4,56,122,111
1,62,M,miles,2020-11-10T10:04:00,65 kgs,10.0979,1.9,110.9,0.0,91.98,117.261155660689,72.9332962036133,54.4550408719346,45.5449591280654,113.433305905276,-1.0,102.8,81,146,162
5,46,F,miles,2020-11-10T10:04:00,60 kgs,6.2808,0.0,48.5,0.0,81.39,52.2989007701225,22.2040386199951,48.0764331210191,51.9235668789809,41.4943769480417,-1.0,99.9,84,132,167
8,50,M,miles,2020-11-11T08:19:00,97 kgs,20.0001,19.62,217.6,144.889143380669,95.86,241.477133665921,344.508178710938,50.7980725103258,49.2019274896742,211.500865160417,-1.0,0.0,0,0,185
4,50,F,miles,2020-11-12T08:09:00,57 kgs,48.7002,17.36,102.8,0.0,89.05,112.461723398127,374.842224121094,48.5284905660377,51.4715094339623,103.4913214494,-1.0,101.9,60,131,119
8,50,M,miles,2020-11-12T09:07:00,97 kgs,52.8667,20.75,161.4,145.217030114226,91.41,171.435102198206,618.159484863281,50.5665914221219,49.4334085778781,162.509645358392,-1.0,173.2,104,229,208
